user_id,total_spend,txn_count,spend_mean_30d,spend_volatility_30d,spend_cv_30d,spend_txn_count_30d,max_daily_spend_30d,spend_mean_30d_lag1,spend_volatility_30d_lag1,spend_cv_30d_lag1,essential_ratio_30d,non_essential_spend_30d,non_essential_spend_vol_30d,disc_active_days_30d,total_spend_30d,top_merchant_spend_ratio,bank_spend_30d,card_spend_share_30d,card_to_bank_spend_ratio_30d,spend_trend_w2_vs_w1,spend_volatility_trend_7d,frequent_small_txn_ratio,merchant_churn_rate,w1_distress_ratio,ewa_usage_count,ewa_total_amount,ewa_avg_amount,ewa_max_amount,ewa_avg_income_rate,ewa_min_income_rate,ewa_contract_FullTimeHourly,ewa_contract_FullTimeSalaried,ewa_contract_PartTimeHourly,ewa_contract_PartTimeSalaried
Mymo1027270,405.5116666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8432874634244834,-0.999999997032888,0.33333327777778704,0.49999991666668053,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1029066,29.63138888888889,2.1666666666666665,29.15854339237152,24.251859327814,0.8246838633466211,25.34375,100.75,28.90144925862668,24.00523049005673,0.823573411701889,0.47164938060901507,176.5375,18.039040711814746,7.53125,333.9115625,1.0,2.8312500000000003,0.9914108869446666,229657511.1945697,0.3093887675304015,0.6323700698739206,0.9743589618671928,0.1025641012491782,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1030036,183.72823529411767,2.4705882352941178,168.04692066452066,116.36387372440089,0.6825906087080125,29.8,594.0,166.09712099394858,115.38624079499202,0.6839092586427828,0.0,1966.878,116.36387372440089,11.833333333333334,1966.878,1.0,1966.878,0.0,0.0,0.7085271365519087,0.9619695692256637,0.2857142823129252,0.03571428528911565,0.0,35.0,3048.0,87.08571428571429,200.0,16.69,16.69,1.0,0.0,0.0,0.0
Mymo1030241,30.537288135593222,1.7118644067796611,35.7487978669039,51.05396272694875,1.2716674245948971,29.29090909090909,417.28999999999996,35.933389802710764,51.482166641523136,1.2751538608930217,0.3666186886418478,326.58690909090905,22.736371375333793,15.527272727272727,545.7749090909091,1.0,142.0330909090909,0.7783130430560606,142808911.1030204,-0.2989298769315418,-0.6502126164909859,0.9405940500931282,0.10891089001078327,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1032383,31.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31980000.000000004,0.0,0.99999950000025,0.499999750000125,0.0,13.0,1694.0,130.30769230769232,200.0,27.31,27.31,1.0,0.0,0.0,0.0
Mymo1033570,21.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21620000.000000004,0.0,0.99999950000025,0.499999750000125,0.0,45.0,3903.77,86.75044444444444,402.57,17.0,17.0,1.0,0.0,0.0,0.0
Mymo1033578,360.01521739130436,3.652173913043478,340.3674823130086,201.32366994867206,0.5795361852051127,34.89473684210526,1014.0,329.6878979970646,193.64618035914114,0.5763174354325103,0.033262783636828795,2856.0526315789475,202.86752371430845,9.052631578947368,2958.2894736842104,1.0,2958.2894736842104,0.0,0.0,0.5205528868506798,0.6890844375366071,0.22619047349773247,0.0238095235260771,0.0,27.0,2928.0,108.44444444444444,338.0,20.5,20.5,1.0,0.0,0.0,0.0
Mymo1036471,299.2581818181818,2.3181818181818183,280.6874071669072,185.73155596930536,0.6690651697024483,19.61111111111111,820.0,271.16313700025466,181.76043590506617,0.6747651307679347,0.0,2368.911111111111,185.73155596930536,8.666666666666666,2368.911111111111,1.0,2368.911111111111,0.0,0.0,0.4870475388072147,0.1977570681993545,0.11764705651672439,0.0392156855055748,0.0,20.0,2948.0,147.4,410.0,24.15,24.15,1.0,0.0,0.0,0.0
Mymo1036499,10.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9999999031007847,0.0,0.9999996666667778,0.33333322222225925,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1037675,49.91111111111111,2.311111111111111,52.424255964822684,26.147989812301947,0.480212394346165,33.36585365853659,176.0,52.58486236394325,26.360101514293103,0.4826179641327236,0.0,738.6829268292682,26.147989812301947,14.317073170731707,738.6829268292682,1.0,738.6829268292682,0.0,0.0,-0.1327969267293407,-0.49792147995357666,0.9807692213387575,0.009615384522928995,0.0,52.0,1123.0,21.596153846153847,88.0,12.650000000000002,12.65,1.0,0.0,0.0,0.0
Mymo1039244,20.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.99999995002499,-0.9999999646269756,0.9999997500000625,0.24999993750001562,0.0,73.0,1847.0,25.301369863013697,70.0,11.25,11.25,1.0,0.0,0.0,0.0
Mymo1040603,149.44384615384615,2.230769230769231,161.83439932513798,115.99896574788201,0.7176266612880648,26.65714285714286,400.0,162.16065993877325,115.49989698154064,0.7127895627735896,0.21083943895530274,1419.3494285714287,107.12718940568965,9.514285714285714,1839.3785714285714,1.0,1839.3785714285714,0.0,0.0,0.08545255738381256,0.2785712070221786,0.3563218349848065,0.0804597691901176,0.0,42.0,2970.0,70.71428571428571,221.0,28.880000000000003,28.88,1.0,0.0,0.0,0.0
Mymo1041848,417.187037037037,3.2777777777777777,372.6800796042623,371.0806000529862,0.8895796894225643,53.32,4623.4800000000005,369.09283633087983,355.5258597379514,0.8655653498118904,0.0,6168.4264,371.0806000529862,16.48,6168.4264,1.0,6168.4264,0.0,0.0,0.6775082071664486,3.5414229553110914,0.12994350209071467,0.01694915244661496,0.0,42.0,4337.0,103.26190476190476,258.0,19.0,19.0,1.0,0.0,0.0,0.0
Mymo1042906,436.27272727272725,2.3181818181818183,443.7670855379189,359.93789264285067,0.829094894199874,20.166666666666668,1344.0,434.5671101774043,354.46734128610143,0.8334718992763759,0.0,3640.722222222222,359.93789264285067,8.555555555555555,3640.722222222222,1.0,3640.722222222222,0.0,0.0,0.6302382245413684,0.27092457139259624,0.0,0.0196078427527874,0.0,22.0,4144.0,188.36363636363637,672.0,25.0,25.0,0.0,1.0,0.0,0.0
Mymo1043257,568.5254166666667,2.5416666666666665,609.8559337842713,443.6784685831027,0.7502252142557289,20.15,1650.0,602.6665969658997,447.5877676094319,0.7636646503010645,0.0,4552.532,443.6784685831027,7.7,4552.532,1.0,4552.532,0.0,0.0,0.6165092753156864,-0.15668577244677387,0.21311475060467622,0.09836065412523519,0.0,16.0,4685.0,292.8125,550.0,28.01,28.01,1.0,0.0,0.0,0.0
Mymo1043356,218.00125,1.625,231.56646712315464,123.53246924631894,0.5465099708803489,15.666666666666666,425.0,231.51932777071414,120.84279199768486,0.5362150936549092,0.08124167367670844,1907.2583333333334,101.67052829904446,9.166666666666666,2069.7583333333337,1.0,2069.7583333333337,0.0,0.0,0.1819734274402739,0.18820797640074194,0.07692307396449716,0.1923076849112429,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1043862,24.064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09359999625600014,3309259.7359530423,0.99999980000004,0.599999880000024,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1043991,52.373333333333335,1.3333333333333333,53.51619047619048,29.530783794444552,0.5533339132794365,6.857142857142857,129.0,52.468555555555554,26.697831616943375,0.5158824841814276,0.04693761062904036,267.43,32.882231619133115,4.714285714285714,279.6985714285714,1.0,279.6985714285714,0.0,0.0,0.3124094065426113,0.9910789537674543,0.3124999804687512,0.4374999726562517,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1044996,205.64600000000002,1.0,205.64600000000002,258.12157984174826,1.2551743279312422,5.0,500.0,0.0,0.0,0.0,0.0,1028.23,258.12157984174826,5.0,1028.23,1.0,1028.23,0.0,0.0,-0.9999999951372748,-0.9999999961258567,0.599999880000024,0.599999880000024,0.0,7.0,2906.0,415.14285714285717,500.0,19.5,19.5,1.0,0.0,0.0,0.0
Mymo1047653,282.2875,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8616980506034556,-0.7936636200940176,0.285714244897965,0.285714244897965,0.0,2.0,495.98,247.99,282.0,20.9,20.9,1.0,0.0,0.0,0.0
Mymo1047668,532.3368,2.28,536.0509185047756,453.27824203392055,0.771924661178236,20.38095238095238,2236.86,543.83250988456,462.9130072823984,0.7762714384012633,0.03272565202538913,4315.494285714286,460.488406524754,8.047619047619047,4426.240000000001,1.0,4426.240000000001,0.0,0.0,-0.5536790470125379,-0.6684406631157576,0.17543859341335802,0.10526315604801481,0.0,31.0,3975.0,128.2258064516129,640.0,21.29,21.29,1.0,0.0,0.0,0.0
Mymo1048759,134.0909090909091,2.3636363636363638,137.29166666666666,31.437507830631287,0.22321208427479672,12.25,195.0,137.29166666666666,31.437507830631287,0.22321208427479672,0.0,756.25,31.437507830631287,5.5,756.25,1.0,756.25,0.0,0.0,-0.16874999881875002,0.47627604432997156,0.26923075887574005,0.03846153698224858,0.0,42.0,4230.0,100.71428571428571,245.0,17.68,17.68,1.0,0.0,0.0,0.0
Mymo1051192,141.40666666666667,2.0,137.56908237992167,82.82583011247108,0.627031681041008,15.5,298.0,135.29661863136863,82.99728588294144,0.6381652480632292,0.0,1029.2178571428572,82.82583011247108,7.571428571428571,1029.2178571428572,1.0,1029.2178571428572,0.0,0.0,0.3385191903760164,-0.12800845676562528,0.238095232426304,0.0476190464852608,0.0,26.0,2206.0,84.84615384615384,149.0,16.8,16.8,1.0,0.0,0.0,0.0
Mymo1052243,498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9999999979919679,-0.9999999842865163,0.0,0.499999750000125,0.0,2.0,996.0,498.0,543.0,52.18,52.18,0.0,1.0,0.0,0.0
Mymo1052621,105.26,1.3333333333333333,131.679,83.46765551907349,0.6374882825802591,8.5,270.0,140.46800000000002,81.93653104690239,0.5833110106707747,0.0,719.84,83.46765551907349,5.5,719.84,1.0,719.84,0.0,0.0,0.35096781119409864,1.5943237557744612,0.2499999791666684,0.3333333055555579,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1054946,4.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4150000.0000000005,0.0,0.9999990000010001,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1058502,69.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.999999985687706,0.0,0.0,0.9999990000010001,0.0,15.0,874.0,58.266666666666666,107.0,13.0,13.0,1.0,0.0,0.0,0.0
Mymo1061737,125.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9999999920000001,-0.9999999905719097,0.0,0.9999996666667778,0.0,17.0,5928.0,348.70588235294116,800.0,28.34,28.34,1.0,0.0,0.0,0.0
Mymo1062053,50.00545454545454,2.5454545454545454,45.012,44.70626712218321,0.9932077473158982,15.0,100.0,0.0,0.0,0.0,0.0,225.06,44.70626712218321,5.0,225.06,1.0,225.06,0.0,0.0,-0.16900922764906037,3.3803013789559624,0.9999999642857155,0.07142856887755111,0.0,46.0,3305.0,71.84782608695652,127.0,15.5,15.5,1.0,0.0,0.0,0.0
Mymo1062180,366.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,366310000.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1062360,366.6666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4117647049134948,-0.9999999978242868,0.0,0.24999993750001562,0.0,4.0,1100.0,275.0,750.0,31.81,31.81,0.0,1.0,0.0,0.0
Mymo1074990,506.9083333333333,1.3333333333333333,458.28999999999996,297.9687404745672,0.6501750866799783,7.0,750.0,458.28999999999996,297.9687404745672,0.6501750866799783,0.0,2291.45,297.9687404745672,5.0,2291.45,1.0,2291.45,0.0,0.0,-0.9999999980272567,-0.9999999965742726,0.24999996875000394,0.3749999531250059,0.0,7.0,4826.0,689.4285714285714,750.0,25.0,25.0,1.0,0.0,0.0,0.0
Mymo1075708,309.96206896551723,2.0344827586206895,323.11021258833756,217.65138108277554,0.6684686358675762,19.416666666666668,822.0,326.59326530956963,220.85399246973145,0.6717691474676892,0.0,3073.745833333333,217.65138108277554,9.25,3073.745833333333,1.0,3073.745833333333,0.0,0.0,-0.3561997681714947,-0.4711701913570103,0.15254237029589204,0.03389830451019823,0.0,31.0,4818.0,155.41935483870967,411.0,27.0,27.0,1.0,0.0,0.0,0.0
Mymo1076935,207.9947222222222,4.888888888888889,193.27832716828718,171.07497885405496,0.8534796683404116,65.625,760.0,192.00007965758675,170.54504514683396,0.8550414228300435,0.122781326056603,2336.075625,152.7538121730984,12.21875,2676.07625,1.0,2676.07625,0.0,0.0,0.2532649428307554,-0.14270256349468222,0.5227272697572314,0.051136363345816116,0.0,7.0,372.0,53.142857142857146,86.0,17.0,17.0,1.0,0.0,0.0,0.0
Mymo1078704,414.43,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9999999975870473,-0.9999999967514687,0.39999996000000404,0.09999999000000101,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1079604,880.75,1.5833333333333333,786.1333333333333,422.45259337278867,0.535191703034334,7.666666666666667,1560.0,774.5,399.6805994671362,0.5136866272077318,0.0,3930.6666666666665,422.45259337278867,5.0,3930.6666666666665,1.0,3930.6666666666665,0.0,0.0,-0.15935214194425062,-0.2900338009112509,0.0,0.05263157617728546,0.0,7.0,4056.0,579.4285714285714,999.0,27.19,27.19,1.0,0.0,0.0,0.0
Mymo1081091,257.2605,1.05,262.77612961864526,175.1291190168469,0.6653373596709783,11.0,579.41,260.06515364450365,174.06047129466876,0.6676951279638847,0.0,2850.121875,175.1291190168469,10.4375,2850.121875,1.0,2850.121875,0.0,0.0,0.009015859101303678,-0.10795442895819636,0.04761904535147403,0.04761904535147403,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1082524,966.7809090909091,7.909090909090909,1031.1223007461888,1025.6661887582602,1.0024185129803307,94.24137931034483,3140.97,1034.7305972014096,1024.0424666045105,0.9970891141999757,0.07930859386400445,10698.503793103448,901.8496121465816,11.379310344827585,11612.341034482759,1.0,11612.341034482759,0.0,0.0,0.10618548492173036,0.13145989907789582,0.14942528678381117,0.03448275848857181,0.0,21.0,5946.0,283.14285714285717,793.0,36.64,36.64,0.0,1.0,0.0,0.0
Mymo1083862,218.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,218000000.0,0.0,0.0,0.499999750000125,0.0,1.0,109.0,109.0,109.0,24.5,24.5,1.0,0.0,0.0,0.0
Mymo1084729,99.03166666666667,3.125,89.17626738757016,125.75972441636532,1.3487307674868025,68.17647058823529,889.28,88.45396608670622,124.48344412806415,1.3459397960527564,0.02447863152871215,1985.2908823529413,124.80098823506374,21.294117647058822,2034.0422058823528,1.0,1011.5147058823529,0.5662813144901981,156.81766258229058,0.5729758380020448,0.7126036974974637,0.7866666631703704,0.09333333291851852,0.0,8.0,1037.0,129.625,196.0,33.29,33.29,1.0,0.0,0.0,0.0
Mymo1085030,104.59692307692308,2.0576923076923075,111.55304275372532,147.54923285170986,1.1499830768272807,34.375,1262.35,112.54485968340407,149.5134938516967,1.1563552219820847,0.10593878411101217,1688.4435416666665,145.40669305112775,15.791666666666666,1866.08125,1.0,273.79625,0.8624246091967148,85432378.22267325,-0.5429802881557445,-0.7903247464533256,0.6728971899729235,0.1401869145776924,0.02857142857142857,4.0,373.0,93.25,143.0,18.48,18.48,1.0,0.0,0.0,0.0
Mymo1085129,170.625,2.0,174.63244047619048,57.279314410351894,0.3315806800062858,13.75,250.0,174.6592970521542,58.3510333627507,0.33818542358388604,0.0,1205.0,57.279314410351894,6.875,1205.0,1.0,1205.0,0.0,0.0,0.180434781431947,-0.14806304645434976,0.06249999804687507,0.031249999023437534,0.0,19.0,1535.0,80.78947368421052,125.0,18.2,18.2,1.0,0.0,0.0,0.0
Mymo1086148,81.35,2.15,70.25970844517349,67.59535085604108,0.9362722750790806,32.361111111111114,640.0,68.9699858293213,67.06787636956923,0.9417164104248518,0.0,1097.388888888889,67.59535085604108,15.972222222222221,1097.388888888889,1.0,1097.388888888889,0.0,0.0,1.2738672922724814,3.0603129679878913,0.9186046404813414,0.023255813683071936,0.0,46.0,1419.0,30.847826086956523,87.0,11.0,11.0,1.0,0.0,0.0,0.0
Mymo1087174,23.839999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8201972925076646,-0.9999999358241964,0.99999980000004,0.199999960000008,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1089471,276.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5116666641083333,100081633.34665024,0.0,0.24999993750001562,0.0,4.0,1107.0,276.75,400.0,28.41,28.41,0.0,1.0,0.0,0.0
Mymo1089856,211.868,3.2,233.34575757575757,95.67430694442037,0.44451784986506376,19.181818181818183,330.0,238.34700000000004,93.76277136716935,0.4263570915514262,3.053729668728506e-05,1303.8763636363635,95.68859959617792,5.181818181818182,1303.9127272727274,1.0,1303.9127272727274,0.0,0.0,-0.08856881023001899,0.14447955231170917,0.041666665798611134,0.041666665798611134,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1090757,286.1111111111111,3.4444444444444446,300.0,187.08286933869707,0.6236095644623235,22.0,600.0,300.0,187.08286933869707,0.6236095644623235,0.0,1500.0,187.08286933869707,5.0,1500.0,1.0,1500.0,0.0,0.0,-0.10416666631944445,-0.1880725450456576,0.0,0.06451612695109267,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1092304,292.43375000000003,2.775,323.18927229725705,370.6020096409981,1.240290035475624,34.138888888888886,2022.95,328.31206102955963,376.20175793211246,1.241055806199827,0.07124890112824116,3488.2597222222225,358.34906285797456,12.333333333333334,3629.454166666667,1.0,3038.722222222222,0.24443128912880197,0.44574384919412097,0.3404955991913476,-0.046482984365863414,0.4054054017531045,0.07207207142277414,0.0,6.0,1951.0,325.1666666666667,700.0,25.25,25.25,1.0,0.0,0.0,0.0
Mymo1094960,132.38169014084508,2.2253521126760565,121.58423950588333,232.62194947538612,1.6954519029242612,46.223880597014926,1563.17,120.85302127328848,231.62505110570177,1.6945193377670087,0.35916979169785584,2230.8605970149256,223.71006087500817,15.91044776119403,3024.4289552238806,1.0,0.0,0.9999999987117408,3024428955.223881,1.8552328502915265,1.032059762121343,0.7848101216151259,0.0632911388399295,0.0,1.0,350.0,350.0,350.0,21.17,21.17,0.0,1.0,0.0,0.0
Mymo1096462,245.32066666666665,2.2,208.0448630952381,113.69353578381612,0.5332401067728787,12.125,600.0,206.949231292517,105.97607719332903,0.4983472344745311,0.0,1257.4524999999999,113.69353578381612,6.125,1257.4524999999999,1.0,1257.4524999999999,0.0,0.0,-0.240408972599965,0.030085118185716953,0.0,0.060606058769513374,0.0,13.0,1470.0,113.07692307692308,200.0,18.53,18.53,1.0,0.0,0.0,0.0
Mymo1097408,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9999999800000005,0.0,0.0,0.9999990000010001,0.0,1.0,50.0,50.0,50.0,20.65,20.65,1.0,0.0,0.0,0.0
Mymo1098391,35.690000000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.55639411156027,-0.9999999097502595,0.9999998333333611,0.33333327777778704,0.0,54.0,2848.0,52.74074074074074,139.0,16.5,16.5,1.0,0.0,0.0,0.0
Mymo1098767,183.41214285714284,2.738095238095238,166.08195240092724,151.79994500286398,0.933824941756876,36.39473684210526,667.41,164.7340321955469,149.1843109709273,0.9279535685431854,0.403102497678962,1208.2978947368422,132.821705950743,9.473684210526315,2232.1036842105264,1.0,2232.1036842105264,0.0,0.0,0.014973418113212128,0.6058912890621075,0.5913043426843101,0.25217391085066165,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1099126,112.58250000000001,2.3,61.85230414030414,64.58868696043817,0.9713329719169438,20.833333333333332,400.0,62.242233887324794,65.63400536636101,0.9757908959827493,0.07898759123377959,482.73083333333335,64.0904310354126,8.5,518.8291666666667,1.0,71.25333333333333,0.8749970984874583,423808333.3889273,-0.7841774559714487,-0.7162861088164426,0.7173912887523634,0.13043477977315696,0.0,10.0,1046.0,104.6,215.0,19.0,19.0,1.0,0.0,0.0,0.0
Mymo1102376,171.43499999999997,1.4230769230769231,170.82659556605012,183.02172762954748,1.1295300690836394,13.227272727272727,555.0,172.3040524977668,183.35522985575759,1.123361434564516,0.0,1578.2949999999998,183.02172762954748,9.0,1578.2949999999998,1.0,1578.2949999999998,0.0,0.0,-0.2688547403494003,-0.07963875747854182,0.4594594470416366,0.16216215777940116,0.0,38.0,4375.0,115.13157894736842,405.0,24.0,24.0,1.0,0.0,0.0,0.0
Mymo1102482,64.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9999999845297033,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,,,,,,
Mymo1102657,117.59714285714287,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.37754534693972075,-0.8459140501197328,0.12499999218750048,0.18749998828125072,0.0,18.0,3195.0,177.5,360.0,23.77,23.77,1.0,0.0,0.0,0.0
Mymo1105082,174.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.999999994269341,-0.9999999866926648,0.0,0.199999960000008,0.0,5.0,698.0,139.6,189.0,20.91,20.91,1.0,0.0,0.0,0.0
